date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:11:46	82888/82888	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/widgets.html	byrushan.com/projects/super-admin/app/2.1.2/widgets.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:47	59387/59387	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/data-table.html	byrushan.com/projects/super-admin/app/2.1.2/data-table.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:48	46750/46750	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/form-elements.html	byrushan.com/projects/super-admin/app/2.1.2/form-elements.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:48	19517/19517	---M--	200	added ('OK')	image/jpeg	date:Fri,%2024%20Oct%202014%2014:45:41%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/demo/img/profile-pics/5.jpg	byrushan.com/projects/super-admin/app/2.1.2/demo/img/profile-pics/5.jpg	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:48	81149/81149	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/form-components.html	byrushan.com/projects/super-admin/app/2.1.2/form-components.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:48	49771/49771	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/html-table.html	byrushan.com/projects/super-admin/app/2.1.2/html-table.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:48	35326/35326	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/form-validation.html	byrushan.com/projects/super-admin/app/2.1.2/form-validation.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:49	38809/38809	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/colors.html	byrushan.com/projects/super-admin/app/2.1.2/colors.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:49	52372/52372	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/css-animations.html	byrushan.com/projects/super-admin/app/2.1.2/css-animations.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:49	54264/54264	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/buttons.html	byrushan.com/projects/super-admin/app/2.1.2/buttons.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:51	193838/193838	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/icons.html	byrushan.com/projects/super-admin/app/2.1.2/icons.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:51	73366/73366	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/listview.html	byrushan.com/projects/super-admin/app/2.1.2/listview.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:51	39679/39679	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/toolbars.html	byrushan.com/projects/super-admin/app/2.1.2/toolbars.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:51	38807/38807	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/alerts.html	byrushan.com/projects/super-admin/app/2.1.2/alerts.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:52	46552/46552	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/cards.html	byrushan.com/projects/super-admin/app/2.1.2/cards.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:52	36415/36415	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/badges.html	byrushan.com/projects/super-admin/app/2.1.2/badges.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:52	34153/34153	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/breadcrumbs.html	byrushan.com/projects/super-admin/app/2.1.2/breadcrumbs.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:54	41419/41419	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/navs.html	byrushan.com/projects/super-admin/app/2.1.2/navs.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:54	34411/34411	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/jumbotron.html	byrushan.com/projects/super-admin/app/2.1.2/jumbotron.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:54	41057/41057	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/pagination.html	byrushan.com/projects/super-admin/app/2.1.2/pagination.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:55	37751/37751	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/progress.html	byrushan.com/projects/super-admin/app/2.1.2/progress.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:55	40915/40915	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/carousel.html	byrushan.com/projects/super-admin/app/2.1.2/carousel.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:55	40708/40708	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:09%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/collapse.html	byrushan.com/projects/super-admin/app/2.1.2/collapse.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
04:11:57	45349/45349	---MCZ	200	added ('OK')	text/html	date:Sat,%2003%20Feb%202018%2017:38:10%20GMT	http://byrushan.com/projects/super-admin/app/2.1.2/modals.html	byrushan.com/projects/super-admin/app/2.1.2/modals.html	(from http://byrushan.com/projects/super-admin/app/2.1.2/)
